	QiY201	QiY202	QiY203	QiY204	QiY205	QiY206	QiY207	taxonomy
785dd269cf40aa1998179e52496ec3fb	0	0	0	0	0	0	7	k__Archaea;p__Crenarchaeota;c__MCG;o__pGrfC26;f__;g__;s__
6f6490039986686c338683399e3dcc2e	0	0	0	0	0	0	7	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnohabitans;s__
ef5e28202c3aac68ab3016b8772a9b52	0	0	0	0	0	0	9	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__
412b2930c68da2467c5693618cb1d9db	0	0	0	0	0	0	12	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Thermodesulfovibrionaceae;g__LCP_6;s__
1d50790ffcc66256be2e0484cc6c1372	0	0	0	0	0	0	10	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Sulfuritalea;s__
631e530a99c7dae74238b2922d455932	0	0	2	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella
7ba1288b9669eaab4b5bb1982b9782e0	1	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
125e74d0509b928491712b30077bf821	0	0	6	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__;s__
6b777aeff1a221cb782e2d7e9e4df1fd	0	0	0	0	2	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
9c0112d3022513827e3044e13bd710ba	0	0	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__;s__
b71f9361a883bd5711f6a65c6abd2ac4	2	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__Anaerolinea;s__
812197046becf38d712d9e367934d4dc	2	0	0	3	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Hydrogenophilales;f__Hydrogenophilaceae;g__Thiobacillus;s__
f4d90cf03fcc9427cd35d3d12e476a5f	3	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SHA_20;f__;g__;s__
b64e1feb6e05243d932879bfdea7e741	0	0	0	0	1	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__Thiobacteraceae;g__;s__
796481116e5183f7de5aa0316d92419f	0	0	0	6	0	0	0	k__Bacteria;p__Chloroflexi;c__TK10;o__B07_WMSP1;f__;g__;s__
a97a7c19a690f489f13c838a9e1921be	0	0	0	0	0	0	6	k__Bacteria;p__KSB3;c__;o__;f__;g__;s__
a6e032ebe10c3977b86c75d0119bc5d7	7	0	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter;s__
a37cd66b23aa824ca6aa91b7e89a5d15	5	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter;s__
68cba0013580d2e5ccf5e0bfad399d19	6	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__
8f25d2fb53d9fa786ca375b29501985c	6	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium;s__sticklandii
883b26c0d4dffac72ea84574623adc1f	3	5	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__
71d73bc48e9c05c5eba55e070c831697	1	3	2	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Sediminibacterium;s__
eb9ac62f5f76e3e97c039d7380385aea	0	11	0	0	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemm_3;o__;f__;g__;s__
fc99ec1383c77c7a8e67ecb549a01293	0	11	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Nitriliruptoria;o__Euzebyales;f__Euzebyaceae;g__Euzebya;s__
54e436d9c5a6f9b0ced022afdb14ab85	0	11	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
f035cf9c9a78cac48991f20c2b9fd45f	0	11	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Limnobacter;s__
d44dac9dd7027866f470d3c02e9c6a39	0	11	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
82bdcdeba572b0af4534127ec9ba8f47	0	11	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
f427294dbd9bf67abfa2364b8d8aa3f2	0	11	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
7c57ddd48ad9889520c58567a84df420	0	11	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia;s__
ab7750441299f507884ea632507d8c09	0	11	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter;s__
d9c3bf81ca3ac3f79b0663d718d52b2d	0	11	0	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__RB41;f__Ellin6075;g__;s__
f28ea91eca9eaf9fa2fc2fab98c4c31a	0	11	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Tissierellaceae;g__1_68;s__
1162b0f7aa4107a4d7d1bcb8da50f50b	0	11	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter;s__
3cc184ab024e1db1b129bf1bb4942517	0	11	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__JdFBGBact;g__;s__
978985c0b2fc0720891e04808b0ca59f	0	11	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales
f5a999009a9d724384697e9360c5dab2	0	4	5	0	0	0	0	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Herpetosiphonales;f__;g__;s__
9366e9ebd17eb567949295009be8138b	0	4	2	0	0	4	0	k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__RB41;f__Ellin6075;g__;s__
ec52d98256409e956bfa06fe21f4947c	0	0	9	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter;s__
fd8ee1da734a9605feb354bd4fcad6d7	0	0	7	0	0	0	0	k__Bacteria;p__Cyanobacteria;c__ML635J_21;o__;f__;g__;s__
90b673e135a65fd991a666cc2d39862a	0	0	10	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__;s__
3ee1f3cb04706748e806d9f670237cdc	0	0	7	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales
8d3bdbb913ef6cc40d28656f3e1427a3	0	0	11	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Flavisolibacter;s__
b67e08cfb002e95b843e097894dc22e2	0	0	11	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__;s__
65b48ab17040b295be210564bfd19075	0	0	9	0	0	0	0	k__Bacteria;p__Cyanobacteria;c__ML635J_21;o__;f__;g__;s__
8e29f05dad15139392179ea4b85beac5	0	0	2	0	3	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
21b45faf44893e2933fd25139520862f	0	0	0	7	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__
385c8c1771480bb09962c8466dad904a	0	0	0	8	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae
98383c0d4f9d94eddec454020cdcdf49	0	0	0	7	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rubellimicrobium;s__
1d2ea80202b22b233333f8ac71a87871	0	0	0	3	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__;g__;s__
a73b1681b6ddc912093660198a2a70b0	0	0	0	8	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter;s__
e57c9d5d18764eecce4b58385295bbff	0	0	0	7	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
b5bd2e0b0ca67be66e4748e67ccd26ac	0	0	0	3	0	5	0	k__Bacteria;p__Chlorobi;c__SJA_28;o__;f__;g__;s__
9e3fe8852162fa8cd76a46bc5b1bbdeb	0	0	0	0	8	0	0	k__Bacteria;p__OD1;c__ZB2;o__;f__;g__;s__
bba367d6ac4ad1bf05aac4c98de3a591	0	0	0	0	4	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27;g__;s__
05f26b2441cdad9a9ca5e805c1afe3e9	0	0	0	0	5	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__;s__
eccf055e99a67fb45caebe4abcd2d6c3	0	0	0	0	5	0	0	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales;f__Dehalococcoidaceae;g__;s__
c2d7b5a07e1c63ceb63cdca3e9687c45	0	0	0	0	9	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax;s__
95251d104bea988d69db7026479de697	0	0	0	0	4	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Methylibium;s__petroleiphilum
300fdb8d73eac78b883b5a288e69c12b	0	0	0	0	8	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__;s__
ebf234e117044a78461b59da9b155980	0	0	0	0	3	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae
819e05b9d8840e6fad95f525e797d94b	0	0	0	0	5	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemm_1;o__;f__;g__;s__
c8e34cf1e2e73d735aa52ec4fdc5175c	0	0	0	0	6	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Salinibacterium;s__
e3e4045e357141e2d62c4506fc2c10bf	0	0	0	0	5	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__;s__
7f09a72f1f0d1731b81f53ea0453f2f2	0	0	0	0	4	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Methyloversatilis;s__
131b4e06a02f0e638275dd359f3857a0	0	0	0	0	8	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vogesella;s__
005b949991258cfd217137d103aa8325	0	0	0	0	6	0	0	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2
e848800481cc5ecbab82d4fe9b587a72	0	0	0	0	7	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Thiobacterales;f__Thiobacteraceae;g__;s__
7c4637d8a81d6e01c70f26cd8fcea272	0	0	0	0	5	0	0	k__Bacteria;p__OD1;c__Mb_NB09;o__;f__;g__;s__
bf38023f70dc0c9d426d7bf4973e38c2	0	0	0	0	5	0	0	k__Bacteria;p__TM6;c__SBRH58;o__;f__;g__;s__
401c80a1fa241ba651593b656199c055	0	0	0	0	5	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Rhodoplanes;s__
c0c3e7122eaeff70724249a7278f17ed	0	0	0	0	8	0	0	k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Pseudanabaena;s__
c7ea79e3432a455777c910e4336d4ae2	0	0	0	0	3	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
333a4b783548066ebde83fd67328c5b1	0	0	0	0	6	0	0	k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__Methanomassiliicoccaceae;g__;s__
ad7010b81564dc3c7cbada90e56ed589	0	0	0	0	0	7	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Ancylobacter;s__
416c44d610f17749ea8aad957832293d	0	0	0	0	0	5	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ramlibacter;s__
c5efd22d353b08cf385a043dbd57fe10	0	0	0	0	0	8	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
2404ba22e5ea109707746ce77cc601e5	0	0	0	0	0	0	11	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__
d03659ba0bec349c7602983d67d750d0	0	0	0	0	0	0	11	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__envOPS12;f__;g__;s__
0b39d7297d7a59ed317fa4bb536f8c33	0	0	0	0	0	0	10	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae
ac70e708349b1afd22e0da9101a5dfbc	0	0	0	0	0	0	10	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__
d68e8d47244bf3218c9b64fd5c38e770	0	0	0	0	0	0	9	k__Archaea;p__Euryarchaeota;c__ANME_1;o__;f__;g__;s__
51a646db1c90960d4f6e4c30918849bc	0	0	0	0	0	0	8	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__;s__
4a8b79d06d87afb1ac1f8accc024bf86	0	0	0	0	0	0	10	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__;s__
bad34ba3e1fdaeb11e9a9dabd8a02896	0	0	0	0	0	0	11	k__Archaea;p__Crenarchaeota;c__MCG;o__;f__;g__;s__
2ef8fb549a5abe0865cca2e93351edb8	0	0	0	0	0	0	10	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__;s__
0d2104517aa3ded299f6fa1952e0c3e9	0	0	0	0	0	0	7	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae
7a98a1e961bcd7292402f1605431bb59	0	0	0	0	0	0	8	k__Archaea;p__Crenarchaeota;c__MCG;o__;f__;g__;s__
b366d579e3c86dc705e7a996f77b9844	0	0	0	0	0	0	6	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria
8bb3ee83222f7bc89d390c731ac1173c	0	0	0	0	0	0	7	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__;s__
f57f861518674710f4d55f8c1c146857	0	0	0	0	0	0	8	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__
aab8bf3d63cfebc64f05371415a02aff	0	0	0	0	0	0	10	k__Bacteria;p__NC10;c__12_24;o__JH_WHS47;f__;g__;s__
b215d025607d05daac017a2546f046f2	0	0	0	0	0	0	8	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas;s__
63751aa12bfd2e8db70b52d23b9605bd	0	0	0	0	0	0	10	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas;s__
a8b7bc8acdd3cc44a20bfcd4ffed6410	0	3	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__;s__
9648dcf67dcb57b12a676da78de32ec0	0	0	0	0	0	1	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__;g__;s__
5de6c151810c8d1af436bc320852b2ed	5	0	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales
41435b2dc57770711769572be84ac997	0	6	3	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__211ds20;g__;s__
44dfb974ae0376bdf470a5013067ef67	0	0	0	3	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__;s__
3640bd7b26cdf65af1bf747e42c294b9	3	0	0	0	0	0	0	k__Bacteria
96a0d7af514ad79cd612e658b9e70b16	2	6	0	1	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__Segetibacter;s__
cbfd6845557fc49a9d4ab920f4b353b4	0	0	0	0	0	0	5	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__SHA_31;g__;s__
256eadac0af2f3567ac22b730f71d54d	4	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__;s__
5450cfecebf81c7ddd9b0f6d3a4e4bbe	3	0	0	0	0	0	0	k__Bacteria;p__Chloroflexi;c__TK17;o__mle1_48;f__;g__;s__
9e7768bdd91de34b7d4dcdb8b1002918	4	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__
d6ec2b81fc8b5448efd0623134413e64	5	0	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
610d0a4bcc51d603dd3a89e1fcf889d6	3	0	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__
30fe177ff6167fae980cf79f44643bea	0	10	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium
0c646a073df6cf6f1ef5f960ad0deccb	0	10	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__
d1d49090e1d0d54aa370e09cd61e49fc	0	10	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__OM27;g__;s__
269da07c5fd669c386681fb8b2b6a0d4	0	10	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae
10a28986b8cbda49ed9ea942516a0b62	0	10	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira;s__
068cff3f1833ad8daee765a9f3903281	0	10	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__At12OctB3;o__;f__;g__;s__
74326067c85a670ac6e599dc558b400d	0	10	0	0	0	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Ammoniphilus;s__
c80cea6caf46af3d05c80e121d19f40c	0	10	0	0	0	0	0	k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__N1423WL;f__;g__;s__
b513c023a728ea6299aba2cf5a14024a	0	10	0	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__;s__
7cb2f01da8973c61819f4578ff5f187b	0	10	0	0	0	0	0	k__Bacteria;p__TM7;c__TM7_3;o__;f__;g__;s__
e3ec5e0cc3ca7fd332e971cd3fe7c49c	0	10	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Roseomonas;s__
8d65cafa9a11899796fa489f586b98ab	0	10	0	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__;f__;g__;s__
c7ccdca3ba5205178949355afb5dc8a9	0	10	0	0	0	0	0	k__Bacteria;p__Acidobacteria;c__iii1_8;o__DS_18;f__;g__;s__
2fdbb59fbc8ab3c9a79536c06794d533	0	10	0	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Saprospirae;o__Saprospirales;f__Chitinophagaceae;g__;s__
d2933eac282af1f28d37cfad431b7066	0	7	2	0	0	0	0	k__Bacteria;p__TM7;c__TM7_1;o__;f__;g__;s__
f419abf9e2737cfee21139bc49bc7b0a	0	5	0	0	3	0	0	k__Bacteria;p__TM7;c__TM7_1;o__;f__;g__;s__
6eb2bbea9b370e1d7935294af0645eb4	0	4	6	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter;s__
771318c7a2625f2afe4688a2eee14ad1	0	4	1	4	0	0	0	k__Bacteria;p__TM7;c__TM7_3;o__;f__;g__;s__
fd4efc755da9c0ea5aa4756f6f475101	0	3	6	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7_3;f__;g__;s__
a19765c2391b96d8b8122eb29299d82e	0	0	8	0	0	0	0	k__Bacteria;p__TM7;c__TM7_1;o__;f__;g__;s__
a5dbc5444019c4e2e9bfe8620c4de7ec	0	0	8	0	0	0	0	k__Bacteria
f24c1321e9acbde4ba5d3b12f8a915f3	0	0	6	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__;s__
3290d30862d7fd93d96f7c10ca68e9e9	0	0	9	0	0	0	0	k__Bacteria;p__Acidobacteria;c__Sva0725;o__Sva0725;f__;g__;s__
91294797c227c5c920ed905f2c108b9e	0	0	8	0	0	0	0	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__stercorea
f6a63560f7f41e59e065e3ba7f3f0b30	0	0	9	0	0	0	0	k__Bacteria;p__TM7;c__TM7_3;o__;f__;g__;s__
423bd4a0857075e0822bb60c22eec80c	0	0	6	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__;s__
0bd7c3595d9dffd661945991a706b1b2	0	0	6	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio;s__
9ae85bf015b9704930f5ea35ca393b10	0	0	6	0	0	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio;s__
94b2b5bc66488dd9f0b0a900ff235024	0	0	8	0	0	0	0	k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__;g__;s__
0f9efa5b7f1eceb9a8c66a53fe239e80	0	0	5	0	2	0	0	k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__Chloroflexales;f__Chloroflexaceae;g__;s__
d34fecd77228f18a720c61d51175af58	0	0	2	0	0	6	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae;g__;s__
f3a299437e7e3e7a46db1ecaa5582b1f	0	0	0	5	0	0	0	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Flammeovirgaceae;g__;s__
a7ce510c6e2e112f8039bc5380d5e0c0	0	0	0	9	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__
b85d25db95deea90dc51477cecc97c4f	0	0	0	5	0	0	0	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__
178560cb446980af32630aed0a306f42	0	0	0	5	0	0	0	k__Bacteria;p__Bacteroidetes;c__Rhodothermi;o__Rhodothermales;f__Rhodothermaceae;g__;s__
41012ce5b1f59701a631ca144bbe68ee	0	0	0	4	0	0	0	k__Bacteria;p__Acidobacteria;c__Chloracidobacteria;o__RB41;f__;g__;s__
80bc34e33e2792d40f6e09035d764989	0	0	0	4	0	0	0	k__Bacteria;p__BRC1;c__PRR_11;o__;f__;g__;s__
587f49c231f9f2b8cc0945383bbd6dd8	0	0	0	7	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium;s__
04e8be8f41a1448d716f929864e713bd	0	0	0	3	0	0	0	k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__;g__;s__
bd6e2f3eb9ad682c4f607ad3463ebe1f	0	0	0	7	0	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Devosia;s__
83c95097933e0523bee860f90602f235	0	0	0	7	0	0	0	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__;g__;s__
52849c359a7fc204b5c7ee5e44e6d284	0	0	0	0	2	0	0	k__Archaea;p__Crenarchaeota;c__MBGA;o__;f__;g__;s__
f768322a27f5e897560fc43a1e498ba3	0	0	0	0	4	0	0	k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Thermodesulfovibrionaceae;g__LCP_6;s__
73740c906389af285f6e4ab97c31f227	0	0	0	0	3	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__
f0caba91e6e00b54ae7b5cd0d0b92a6e	0	0	0	0	3	0	0	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus
7439ea65eed8bd15ce7e4bccc32ed265	0	0	0	0	3	0	0	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__
671db2ad7417aa7ad542ac8b89ff292d	0	0	0	0	4	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Coxiellaceae;g__;s__
a9dba70a09f46bd339b3a5d52ad50987	0	0	0	0	7	0	0	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__;s__
c6c29e3edb770ef1be443614f731b0b4	0	0	0	0	8	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__;s__
324580e3eeaab660ad2e122bfaf26709	0	0	0	0	4	0	0	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__;s__
